"OriginalValue" "OriginalMeaning" "RecodedValue" "RecodedMeaning"
"Chapter XII" "Chapter XII Diseases of the skin and subcutaneous tissue (680-709)" "Chapter XII" "Chapter XII Diseases of the skin and subcutaneous tissue (680-709)"
"Chapter XIII" "Chapter XIII Diseases of the musculoskeletal system and connective tissue (710-739)" "Chapter XIII" "Chapter XIII Diseases of the musculoskeletal system and connective tissue (710-739)"
"Chapter XIV" "Chapter XIV Congenital anomalies (740-759)" "Chapter XIV" "Chapter XIV Congenital anomalies (740-759)"
"Chapter XV" "Chapter XV Certain conditions originating in the perinatal period (760-779)" "Chapter XV" "Chapter XV Certain conditions originating in the perinatal period (760-779)"
"Chapter XVI" "Chapter XVI Symptoms, signs, and ill-defined conditions (780-799)" "Chapter XVI" "Chapter XVI Symptoms, signs, and ill-defined conditions (780-799)"
"Chapter XVII" "Chapter XVII Injury and poisoning (800-999)" "Chapter XVII" "Chapter XVII Injury and poisoning (800-999)"
"E800" "E800 Railway accident involving collision with rolling stock" "E800" "E800 Railway accident involving collision with rolling stock"
"E8000" "E8000 Railway acc.-coll. with rolling stock (i/p railway employee)" "E8000" "E8000 Railway acc.-coll. with rolling stock (i/p railway employee)"
"E8001" "E8001 Railway acc.-coll. with rolling stock (i/p passenger on railway)" "E8001" "E8001 Railway acc.-coll. with rolling stock (i/p passenger on railway)"
"E8002" "E8002 Railway acc.-coll. with rolling stock (i/p pedestrian)" "E8002" "E8002 Railway acc.-coll. with rolling stock (i/p pedestrian)"
"E8003" "E8003 Railway acc.-coll. with rolling stock (i/p pedal cyclist)" "E8003" "E8003 Railway acc.-coll. with rolling stock (i/p pedal cyclist)"
"E8008" "E8008 Railway acc.-coll. with rolling stock (i/p other spec. person)" "E8008" "E8008 Railway acc.-coll. with rolling stock (i/p other spec. person)"
"E8009" "E8009 Railway acc.-coll. with rolling stock (i/p unspec. person)" "E8009" "E8009 Railway acc.-coll. with rolling stock (i/p unspec. person)"
"E801" "E801 Railway accident involving collision with other object" "E801" "E801 Railway accident involving collision with other object"
"E8010" "E8010 Railway acc.-coll. with other object (i/p railway employee)" "E8010" "E8010 Railway acc.-coll. with other object (i/p railway employee)"
"E8011" "E8011 Railway acc.-coll. with other object (i/p passenger on railway)" "E8011" "E8011 Railway acc.-coll. with other object (i/p passenger on railway)"
"E8012" "E8012 Railway acc.-coll. with other object (i/p pedestrian)" "E8012" "E8012 Railway acc.-coll. with other object (i/p pedestrian)"
"E8013" "E8013 Railway acc.-coll. with other object(i/p pedal cyclist)" "E8013" "E8013 Railway acc.-coll. with other object(i/p pedal cyclist)"
"E8018" "E8018 Railway acc.-coll. with other object (i/p other spec. person)" "E8018" "E8018 Railway acc.-coll. with other object (i/p other spec. person)"
"E8019" "E8019 Railway acc.-coll. with other object (i/p unspec person)" "E8019" "E8019 Railway acc.-coll. with other object (i/p unspec person)"
"E802" "E802 Railway accident involving derailment without antecedent collision" "E802" "E802 Railway accident involving derailment without antecedent collision"
"E8020" "E8020 Railway acc.-derailment without collision (i/p railway employee)" "E8020" "E8020 Railway acc.-derailment without collision (i/p railway employee)"
"E8021" "E8021 Railway acc.-derailment without collision (i/p passenger on railway)" "E8021" "E8021 Railway acc.-derailment without collision (i/p passenger on railway)"
"E8022" "E8022 Raiway acc.-derailment without collision (i/p pedestrian)" "E8022" "E8022 Raiway acc.-derailment without collision (i/p pedestrian)"
"E8023" "E8023 Raiway acc.-derailment without collision (i/p cyclist)" "E8023" "E8023 Raiway acc.-derailment without collision (i/p cyclist)"
"E8028" "E8028 Railway acc.-derailment without collision (i/p other spec. person)" "E8028" "E8028 Railway acc.-derailment without collision (i/p other spec. person)"
"E8029" "E8029 Raiway acc.- derailment without collision (i/p unspec person)" "E8029" "E8029 Raiway acc.- derailment without collision (i/p unspec person)"
"E803" "E803 Railway accident involving explosion, fire or burning" "E803" "E803 Railway accident involving explosion, fire or burning"
"E8030" "E8030 Railway acc. -explosion, fire, burning (i/p railway employee)" "E8030" "E8030 Railway acc. -explosion, fire, burning (i/p railway employee)"
"E8031" "E8031 Railway acc. -explosion, fire, burning (i/p passenger on railway)" "E8031" "E8031 Railway acc. -explosion, fire, burning (i/p passenger on railway)"
"E8032" "E8032 Railway acc. -explosion, fire, burning (i/p pedestrian)" "E8032" "E8032 Railway acc. -explosion, fire, burning (i/p pedestrian)"
"E8033" "E8033 Railway acc. -xplosion, fire, burning (i/p pedal cyclist)" "E8033" "E8033 Railway acc. -xplosion, fire, burning (i/p pedal cyclist)"
"E8038" "E8038 Railway acc. -explosion, fire, burning (i/p other spec. person)" "E8038" "E8038 Railway acc. -explosion, fire, burning (i/p other spec. person)"
"E8039" "E8039 Railway acc. -explosion, fire, burning (i/p unspec. person)" "E8039" "E8039 Railway acc. -explosion, fire, burning (i/p unspec. person)"
"E804" "E804 Fall in, on or from railway train" "E804" "E804 Fall in, on or from railway train"
"E8040" "E8040 Fall in, on or from railway train (injured person: railway employee)" "E8040" "E8040 Fall in, on or from railway train (injured person: railway employee)"
"E8041" "E8041 Fall in, on or from railway train (injured person: passenger on railway)" "E8041" "E8041 Fall in, on or from railway train (injured person: passenger on railway)"
"E8042" "E8042 Fall in, on or from railway train (injured person: pedestrian)" "E8042" "E8042 Fall in, on or from railway train (injured person: pedestrian)"
"E8043" "E8043 Fall in, on or from railway train (injured person: pedal cyclist)" "E8043" "E8043 Fall in, on or from railway train (injured person: pedal cyclist)"
"E8048" "E8048 Fall in, on or from railway train (injured person: other specified person)" "E8048" "E8048 Fall in, on or from railway train (injured person: other specified person)"
"E8049" "E8049 Fall in, on or from railway train (injured person: unspecified person)" "E8049" "E8049 Fall in, on or from railway train (injured person: unspecified person)"
"E805" "E805 Hit by rolling stock" "E805" "E805 Hit by rolling stock"
"E8050" "E8050 Hit by rolling stock (injured person: railway employee)" "E8050" "E8050 Hit by rolling stock (injured person: railway employee)"
"E8051" "E8051 Hit by rolling stock (injured person: passenger on railway)" "E8051" "E8051 Hit by rolling stock (injured person: passenger on railway)"
"E8052" "E8052 Hit by rolling stock (injured person: pedestrian)" "E8052" "E8052 Hit by rolling stock (injured person: pedestrian)"
"E8053" "E8053 Hit by rolling stock (injured person: pedal cyclist)" "E8053" "E8053 Hit by rolling stock (injured person: pedal cyclist)"
"E8058" "E8058 Hit by rolling stock (injured person: other specified person)" "E8058" "E8058 Hit by rolling stock (injured person: other specified person)"
"E8059" "E8059 Hit by rolling stock (injured person: unspecified person)" "E8059" "E8059 Hit by rolling stock (injured person: unspecified person)"
"E806" "E806 Other specified railway accident" "E806" "E806 Other specified railway accident"
"E8060" "E8060 Other specified railway accident (injured person: railway employee)" "E8060" "E8060 Other specified railway accident (injured person: railway employee)"
"E8061" "E8061 Other specified railway accident (injured person: passenger on railway)" "E8061" "E8061 Other specified railway accident (injured person: passenger on railway)"
"E8062" "E8062 Other specified railway accident (injured person: pedestrian)" "E8062" "E8062 Other specified railway accident (injured person: pedestrian)"
"E8063" "E8063 Other specified railway accident (injured person: pedal cyclist)" "E8063" "E8063 Other specified railway accident (injured person: pedal cyclist)"
"E8068" "E8068 Other specified railway accident (injured person: other specified person)" "E8068" "E8068 Other specified railway accident (injured person: other specified person)"
"E8069" "E8069 Other specified railway accident (injured person: unspecified person)" "E8069" "E8069 Other specified railway accident (injured person: unspecified person)"
"E807" "E807 Railway accident of unspecified nature" "E807" "E807 Railway accident of unspecified nature"
"E8070" "E8070 Railway accident of unspecified nature (injured person: railway employee)" "E8070" "E8070 Railway accident of unspecified nature (injured person: railway employee)"
"E8071" "E8071 Railway acc. of unspec. nature (injured person: passenger on railway)" "E8071" "E8071 Railway acc. of unspec. nature (injured person: passenger on railway)"
"E8072" "E8072 Railway accident of unspecified nature (injured person: pedestrian)" "E8072" "E8072 Railway accident of unspecified nature (injured person: pedestrian)"
"E8073" "E8073 Railway accident of unspecified nature (injured person: pedal cyclist)" "E8073" "E8073 Railway accident of unspecified nature (injured person: pedal cyclist)"
"E8078" "E8078 Railway acc. of unspec. nature (injured person: other specified person)" "E8078" "E8078 Railway acc. of unspec. nature (injured person: other specified person)"
"E8079" "E8079 Railway acc. of unspec. nature (injured person: unspecified person)" "E8079" "E8079 Railway acc. of unspec. nature (injured person: unspecified person)"
"E810" "E810 Motor vehicle traffic accident involving collision with train" "E810" "E810 Motor vehicle traffic accident involving collision with train"
"E8100" "E8100 Motor vehicle r.t.a. - coll.with train (i/p driver vehicle ex. m/cycle)" "E8100" "E8100 Motor vehicle r.t.a. - coll.with train (i/p driver vehicle ex. m/cycle)"
"E8101" "E8101 Motor vehicle r.t.a. - coll. with train (i/p pass.in vehicle ex. m/cycle" "E8101" "E8101 Motor vehicle r.t.a. - coll. with train (i/p pass.in vehicle ex. m/cycle"
"E8102" "E8102 Motor vehicle r.t.a. - coll. with train (i/p motorcyclist)" "E8102" "E8102 Motor vehicle r.t.a. - coll. with train (i/p motorcyclist)"
"E8103" "E8103 Motor vehicle r.t.a. - coll. with train (i/p passenger on m/cycle)" "E8103" "E8103 Motor vehicle r.t.a. - coll. with train (i/p passenger on m/cycle)"
"E8104" "E8104 Motor vehicle r.t.a. - coll. with train (i/p occupant of streetcar)" "E8104" "E8104 Motor vehicle r.t.a. - coll. with train (i/p occupant of streetcar)"
"E8105" "E8105 Motor vehicle r.t.a. - coll. with train (i/p rider animal (-drawn veh.))" "E8105" "E8105 Motor vehicle r.t.a. - coll. with train (i/p rider animal (-drawn veh.))"
"E8106" "E8106 Motor vehicle r.t.a. - coll. with train (i/p pedal cyclist)" "E8106" "E8106 Motor vehicle r.t.a. - coll. with train (i/p pedal cyclist)"
"E8107" "E8107 Motor vehicle r.t.a. - coll. with train (i/p pedestrian)" "E8107" "E8107 Motor vehicle r.t.a. - coll. with train (i/p pedestrian)"
"E8108" "E8108 Motor vehicle r.t.a. - coll. with train i/p other specified person)" "E8108" "E8108 Motor vehicle r.t.a. - coll. with train i/p other specified person)"
"E8109" "E8109 Motor vehicle r.t.a. - coll. with train (i/p unspecified person)" "E8109" "E8109 Motor vehicle r.t.a. - coll. with train (i/p unspecified person)"
"E811" "E811 Motor vehicle traffic acc. - re-entrant coll. other motor vehicle" "E811" "E811 Motor vehicle traffic acc. - re-entrant coll. other motor vehicle"
"E8110" "E8110 Re-entrant r.t.a. between 2 motor vehicles (i/p driver vehicle ex.m/cycle" "E8110" "E8110 Re-entrant r.t.a. between 2 motor vehicles (i/p driver vehicle ex.m/cycle"
"E8111" "E8111 Re-entrant r.t.a. between 2 motor vehicles(i/p pass.in vehicle ex.m/cycle" "E8111" "E8111 Re-entrant r.t.a. between 2 motor vehicles(i/p pass.in vehicle ex.m/cycle"
"E8112" "E8112 Re-entrant r.t.a. between 2 motor vehicles (i/p motorcyclist)" "E8112" "E8112 Re-entrant r.t.a. between 2 motor vehicles (i/p motorcyclist)"
"E8113" "E8113 Re-entrant r.t.a. between 2 motor vehicles (i/p passenger on m/cycle)" "E8113" "E8113 Re-entrant r.t.a. between 2 motor vehicles (i/p passenger on m/cycle)"
"E8114" "E8114 Re-entrant r.t.a. between 2 motor vehicles (i/p occupant of streetcar)" "E8114" "E8114 Re-entrant r.t.a. between 2 motor vehicles (i/p occupant of streetcar)"
"E8115" "E8115 Re-entrant r.t.a. between 2 motor vehicles (i/p rider animal (-vehicle))" "E8115" "E8115 Re-entrant r.t.a. between 2 motor vehicles (i/p rider animal (-vehicle))"
